,date,county,state_name,fips,cases,deaths,county_code,state,locality,locality_original,SD,LD,NESC,PC,GS,CPV
582,2020-03-04,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
583,2020-03-05,Suffolk,Massachusetts,25025.0,1,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
584,2020-03-06,Suffolk,Massachusetts,25025.0,4,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
585,2020-03-07,Suffolk,Massachusetts,25025.0,4,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
586,2020-03-08,Suffolk,Massachusetts,25025.0,9,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
587,2020-03-09,Suffolk,Massachusetts,25025.0,10,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
588,2020-03-10,Suffolk,Massachusetts,25025.0,20,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,0
589,2020-03-11,Suffolk,Massachusetts,25025.0,20,0,25,MA,suffolk county,suffolk_county,0,0,0,0,0,2
590,2020-03-12,Suffolk,Massachusetts,25025.0,22,0,25,MA,suffolk county,suffolk_county,0,0,0,0,6,2
591,2020-03-13,Suffolk,Massachusetts,25025.0,26,0,25,MA,suffolk county,suffolk_county,0,0,0,0,6,2
592,2020-03-14,Suffolk,Massachusetts,25025.0,27,0,25,MA,suffolk county,suffolk_county,0,0,0,0,6,2
593,2020-03-15,Suffolk,Massachusetts,25025.0,31,0,25,MA,suffolk county,suffolk_county,0,0,0,1,6,2
594,2020-03-16,Suffolk,Massachusetts,25025.0,42,0,25,MA,suffolk county,suffolk_county,0,0,0,1,6,2
595,2020-03-17,Suffolk,Massachusetts,25025.0,42,0,25,MA,suffolk county,suffolk_county,0,0,0,1,6,2
596,2020-03-18,Suffolk,Massachusetts,25025.0,51,0,25,MA,suffolk county,suffolk_county,0,0,0,1,6,2
597,2020-03-19,Suffolk,Massachusetts,25025.0,72,0,25,MA,suffolk county,suffolk_county,0,0,0,1,6,2
598,2020-03-20,Suffolk,Massachusetts,25025.0,87,1,25,MA,suffolk county,suffolk_county,1,0,0,1,6,2
599,2020-03-21,Suffolk,Massachusetts,25025.0,108,1,25,MA,suffolk county,suffolk_county,1,0,0,1,6,2
600,2020-03-22,Suffolk,Massachusetts,25025.0,126,2,25,MA,suffolk county,suffolk_county,1,0,0,1,6,2
601,2020-03-23,Suffolk,Massachusetts,25025.0,154,2,25,MA,suffolk county,suffolk_county,1,0,0,1,6,2
602,2020-03-24,Suffolk,Massachusetts,25025.0,234,2,25,MA,suffolk county,suffolk_county,1,0,0,1,6,2
603,2020-03-25,Suffolk,Massachusetts,25025.0,342,2,25,MA,suffolk county,suffolk_county,1,0,0,1,6,2
604,2020-03-26,Suffolk,Massachusetts,25025.0,448,3,25,MA,suffolk county,suffolk_county,1,0,0,1,6,2
605,2020-03-27,Suffolk,Massachusetts,25025.0,631,3,25,MA,suffolk county,suffolk_county,1,0,0,1,6,2
